id,label
1061,3
1062,0
1063,6
1064,0
1065,6
1066,3
1067,3
1068,4
1069,3
1070,4
1071,0
1072,0
1073,3
1074,6
1075,0
1076,4
1077,4
1078,0
1079,0
1080,3
1081,3
1082,5
1083,4
1084,0
1085,0
1086,4
1087,5
1088,5
1089,3
1090,0
1091,3
1092,3
1093,3
1094,0
1095,4
1096,6
1097,3
1098,0
1099,0
1100,6
1101,0
1102,3
1103,2
1104,0
1105,0
1106,0
1107,4
1108,6
1109,0
1110,4
1111,6
1112,5
1113,6
1114,0
1115,0
1116,0
1117,0
1118,4
1119,3
1120,0
1121,4
1122,3
1123,4
1124,5
1125,3
1126,0
1127,0
1128,3
1129,0
1130,0
1131,4
1132,4
1133,3
1134,4
1135,0
1136,5
1137,4
1138,3
1139,4
1140,5
1141,0
1142,0
1143,0
1144,6
1145,4
1146,0
1147,3
1148,0
1149,4
1150,6
1151,4
1152,0
1153,0
1154,5
1155,5
1156,3
1157,6
1158,3
1159,0
1160,4
1161,0
1162,4
1163,0
1164,0
1165,2
1166,0
1167,0
1168,6
1169,0
1170,0
1171,4
1172,3
1173,5
1174,0
1175,4
1176,0
1177,0
1178,0
1179,0
1180,3
1181,6
1182,4
1183,0
1184,6
1185,5
1186,3
1187,0
1188,4
1189,3
1190,4
1191,4
1192,0
1193,0
1194,3
1195,5
1196,0
1197,0
1198,3
1199,4
1200,5
1201,3
1202,4
1203,0
1204,6
1205,4
1206,3
1207,4
1208,3
1209,4
1210,3
1211,5
1212,4
1213,0
1214,5
1215,4
1216,4
1217,3
1218,5
1219,0
1220,0
1221,3
1222,5
1223,3
1224,0
1225,3
1226,4
1227,0
1228,4
1229,0
1230,6
1231,6
1232,0
1233,4
1234,6
1235,6
1236,0
1237,3
1238,0
1239,0
1240,4
1241,0
1242,0
1243,5
1244,0
1245,5
1246,5
1247,4
1248,2
1249,3
1250,3
1251,0
1252,3
1253,0
1254,0
1255,6
1256,3
1257,0
1258,3
1259,0
1260,6
1261,0
1262,0
1263,4
1264,4
1265,6
1266,3
1267,0
1268,4
1269,0
1270,3
1271,4
1272,4
1273,0
1274,6
1275,5
1276,2
1277,6
1278,3
1279,6
1280,0
1281,0
1282,3
1283,3
1284,4
1285,4
1286,3
1287,6
1288,5
1289,0
1290,3
1291,4
1292,0
1293,0
1294,3
1295,6
1296,5
1297,3
1298,6
1299,5
1300,0
1301,0
1302,3
1303,0
1304,2
1305,5
1306,3
1307,3
1308,6
1309,4
1310,6
1311,4
1312,3
1313,2
1314,4
1315,0
1316,0
1317,6
1318,0
1319,0
1320,2
1321,6
1322,3
1323,0
1324,3
1325,3
1326,4
1327,6
1328,5
1329,0
1330,5
1331,0
1332,0
1333,4
1334,0
1335,6
1336,0
1337,5
1338,0
1339,0
1340,3
1341,4
1342,6
1343,0
1344,4
1345,6
1346,3
1347,0
1348,3
1349,0
1350,0
1351,4
1352,3
1353,6
1354,0
1355,3
1356,3
1357,0
1358,5
1359,2
1360,0
1361,0
1362,5
1363,6
1364,5
1365,4
1366,4
1367,2
1368,2
1369,0
1370,4
1371,0
1372,5
1373,0
1374,3
1375,0
1376,0
1377,0
1378,5
1379,4
1380,3
1381,4
1382,3
1383,0
1384,0
1385,0
1386,3
1387,0
1388,3
1389,3
1390,3
1391,5
1392,3
1393,3
1394,6
1395,4
1396,0
1397,3
1398,3
1399,5
1400,6
1401,6
1402,3
1403,5
1404,0
1405,3
1406,4
1407,3
1408,6
1409,0
1410,3
1411,0
1412,4
1413,6
1414,0
1415,0
1416,4
1417,4
1418,3
1419,6
1420,0
1421,0
1422,3
1423,0
1424,5
1425,4
1426,3
1427,0
1428,0
1429,0
1430,6
1431,0
1432,4
1433,5
1434,4
1435,0
1436,0
1437,2
1438,3
1439,0
1440,4
1441,0
1442,2
1443,5
1444,4
1445,6
1446,3
1447,0
1448,6
1449,4
1450,0
1451,6
1452,6
1453,4
1454,4
1455,3
1456,0
1457,3
1458,6
1459,3
1460,0
1461,0
1462,4
1463,3
1464,2
1465,0
1466,3
1467,3
1468,5
1469,3
1470,4
1471,6
1472,0
1473,3
1474,4
1475,2
1476,3
1477,3
1478,3
1479,3
1480,0
1481,5
1482,0
1483,2
1484,3
1485,0
1486,6
1487,2
1488,0
1489,4
1490,6
1491,6
1492,3
1493,3
1494,6
1495,3
1496,0
1497,4
1498,4
1499,0
1500,0
1501,6
1502,4
1503,0
1504,0
1505,0
1506,0
1507,3
1508,3
1509,0
1510,0
1511,0
1512,0
1513,2
1514,0
1515,4
1516,5
1517,0
1518,0
1519,3
1520,0
1521,0
1522,4
1523,2
1524,0
1525,6
1526,5
1527,2
1528,2
1529,4
1530,2
1531,0
1532,3
1533,0
1534,5
1535,2
1536,3
1537,6
1538,4
1539,3
1540,3
1541,4
1542,0
1543,0
1544,0
1545,4
1546,6
1547,3
1548,0
1549,4
1550,0
1551,0
1552,3
1553,0
1554,4
1555,3
1556,3
1557,6
1558,3
1559,0
1560,0
1561,4
1562,6
1563,0
1564,4
1565,4
1566,4
1567,4
1568,4
1569,0
1570,4
1571,0
1572,6
1573,5
1574,6
1575,3
1576,0
1577,3
1578,6
1579,0
1580,4
1581,6
1582,6
1583,0
1584,2
1585,6
1586,0
1587,4
1588,0
1589,4
1590,0
1591,5
1592,6
1593,0
1594,4
1595,0
1596,0
1597,0
1598,0
1599,4
1600,0
1601,4
1602,6
1603,5
1604,4
1605,6
1606,6
1607,0
1608,0
1609,2
1610,4
1611,0
1612,2
1613,3
1614,0
1615,0
1616,2
1617,4
1618,1
1619,3
1620,3
1621,3
1622,4
1623,3
1624,0
1625,4
1626,0
1627,0
1628,3
1629,3
1630,6
1631,0
1632,4
1633,3
1634,3
1635,2
1636,6
1637,4
1638,0
1639,4
1640,4
1641,0
1642,3
1643,2
1644,6
1645,6
1646,5
1647,4
1648,2
1649,4
1650,3
1651,0
1652,3
1653,0
1654,0
1655,0
1656,4
1657,6
1658,6
1659,5
1660,0
1661,3
1662,4
1663,0
1664,4
1665,6
1666,0
1667,0
1668,0
1669,4
1670,6
1671,4
1672,6
1673,3
1674,4
1675,4
1676,6
1677,0
1678,5
1679,5
1680,4
1681,5
1682,6
1683,3
1684,5
1685,0
1686,6
1687,4
1688,4
1689,4
1690,0
1691,3
1692,3
1693,4
1694,3
1695,0
1696,1
1697,3
1698,3
1699,0
1700,4
1701,2
1702,0
1703,5
1704,0
1705,3
1706,6
1707,3
1708,3
1709,4
1710,4
1711,2
1712,0
1713,6
1714,5
1715,3
1716,3
1717,6
1718,5
1719,1
1720,0
1721,0
1722,5
1723,4
1724,6
1725,6
1726,0
1727,3
1728,3
1729,0
1730,4
1731,6
1732,4
1733,4
1734,0
1735,4
1736,0
1737,0
1738,0
1739,5
1740,3
1741,6
1742,5
1743,3
1744,4
1745,4
1746,4
1747,0
1748,0
1749,0
1750,0
1751,4
1752,5
1753,4
1754,3
1755,4
1756,0
1757,4
1758,0
1759,4
1760,0
1761,0
1762,0
1763,0
1764,6
1765,0
1766,4
1767,5
1768,4
1769,3
1770,1
1771,2
1772,6
1773,2
1774,3
1775,0
1776,6
1777,0
1778,0
1779,2
1780,5
1781,6
1782,3
1783,2
1784,5
1785,3
1786,5
1787,4
1788,0
1789,3
1790,0
1791,3
1792,0
1793,0
1794,0
1795,4
1796,0
1797,0
1798,2
1799,0
1800,0
1801,0
1802,0
1803,6
1804,0
1805,4
1806,6
1807,3
1808,3
1809,5
1810,4
1811,5
1812,3
1813,0
1814,4
1815,2
1816,0
1817,0
1818,6
1819,0
1820,4
1821,4
1822,3
1823,0
1824,4
1825,0
1826,0
1827,6
1828,5
1829,4
1830,6
1831,4
1832,6
1833,4
1834,4
1835,0
1836,0
1837,0
1838,6
1839,0
1840,3
1841,1
1842,0
1843,4
1844,6
1845,6
1846,0
1847,4
1848,2
1849,0
1850,3
1851,3
1852,6
1853,0
1854,6
1855,0
1856,4
1857,3
1858,5
1859,0
1860,3
1861,4
1862,3
1863,0
1864,5
1865,0
1866,4
1867,6
1868,3
1869,2
1870,2
1871,5
1872,6
1873,3
1874,2
1875,5
1876,0
1877,5
1878,3
1879,6
1880,0
1881,5
1882,2
1883,6
1884,0
1885,5
1886,4
1887,5
1888,5
1889,5
1890,5
1891,0
1892,1
1893,4
1894,4
1895,4
1896,0
1897,0
1898,4
1899,3
1900,6
1901,6
1902,4
1903,0
1904,4
1905,6
1906,6
1907,6
1908,6
1909,0
1910,0
1911,5
1912,4
1913,6
1914,5
1915,6
1916,5
1917,0
1918,0
1919,5
1920,2
1921,5
1922,4
1923,0
1924,4
1925,0
1926,3
1927,3
1928,0
1929,4
1930,0
1931,5
1932,2
1933,4
1934,6
1935,5
1936,6
1937,3
1938,4
1939,4
1940,0
1941,0
1942,3
1943,6
1944,4
1945,0
1946,4
1947,0
1948,4
1949,5
1950,0
1951,6
1952,6
1953,6
1954,3
1955,3
1956,0
1957,4
1958,3
1959,3
1960,5
1961,4
1962,0
1963,3
1964,4
1965,0
1966,3
1967,3
1968,6
1969,3
1970,3
1971,4
1972,5
1973,0
1974,3
1975,4
1976,4
1977,6
1978,0
1979,3
1980,6
1981,4
1982,0
1983,0
1984,3
1985,0
1986,2
1987,0
1988,3
1989,0
1990,4
1991,5
1992,6
1993,0
1994,6
1995,0
1996,0
1997,4
1998,6
1999,4
2000,0
2001,3
2002,0
2003,0
2004,6
2005,5
2006,0
2007,0
2008,0
2009,4
2010,1
2011,3
2012,0
2013,0
2014,2
2015,6
2016,5
2017,5
2018,0
2019,0
2020,2
2021,3
2022,0
2023,4
2024,0
2025,3
2026,0
2027,3
2028,3
2029,5
2030,0
2031,5
2032,4
2033,0
2034,4
2035,0
2036,0
2037,0
2038,2
2039,0
2040,3
2041,4
2042,5
2043,4
2044,0
2045,0
2046,3
2047,4
2048,4
2049,2
2050,0
2051,3
2052,1
2053,4
2054,0
2055,2
2056,4
2057,0
2058,0
2059,3
2060,5
2061,0
2062,3
2063,0
2064,1
2065,0
2066,6
2067,4
2068,0
2069,5
2070,3
2071,3
2072,0
2073,6
2074,0
2075,6
2076,4
2077,4
2078,5
2079,4
2080,0
2081,5
2082,4
2083,0
2084,0
2085,4
2086,3
2087,3
2088,3
2089,4
2090,6
2091,0
2092,0
2093,3
2094,4
2095,3
2096,3
2097,4
2098,3
2099,0
2100,6
2101,0
2102,5
2103,0
2104,0
2105,3
2106,0
2107,4
2108,4
2109,0
2110,2
2111,3
2112,5
2113,3
2114,3
2115,3
2116,3
2117,3
2118,3
2119,1
2120,0
2121,3
2122,4
2123,3
2124,6
2125,0
2126,3
2127,4
2128,3
2129,0
2130,4
2131,0
2132,4
2133,3
2134,4
2135,6
2136,0
2137,4
2138,4
2139,0
2140,3
2141,6
2142,3
2143,0
2144,0
2145,3
2146,3
2147,6
2148,2
2149,1
2150,3
2151,6
2152,3
2153,0
2154,4
2155,3
2156,3
2157,5
2158,4
2159,0
2160,6
2161,3
2162,3
2163,4
2164,5
2165,0
2166,3
2167,5
2168,0
2169,0
2170,4
2171,4
2172,3
2173,0
2174,6
2175,0
2176,3
2177,3
2178,0
2179,0
2180,3
2181,2
2182,3
2183,6
2184,0
2185,3
2186,0
2187,0
2188,3
2189,4
2190,5
2191,0
2192,4
2193,3
2194,3
2195,3
2196,0
2197,3
2198,6
2199,3
2200,3
2201,6
2202,4
2203,3
2204,4
2205,3
2206,0
2207,6
2208,3
2209,6
2210,0
2211,3
2212,3
2213,2
2214,0
2215,0
2216,2
2217,0
2218,4
2219,1
2220,5
2221,0
2222,0
2223,6
2224,4
2225,6
2226,5
2227,0
2228,5
2229,3
2230,4
2231,2
2232,2
2233,0
2234,5
2235,3
2236,0
2237,0
2238,5
2239,3
2240,5
2241,4
2242,3
2243,3
2244,0
2245,0
2246,3
2247,0
2248,4
2249,0
2250,0
2251,3
2252,3
2253,0
2254,4
2255,0
2256,3
2257,4
2258,0
2259,4
2260,4
2261,3
2262,5
2263,0
2264,0
2265,3
2266,4
2267,4
2268,4
2269,5
2270,3
2271,0
2272,3
2273,4
2274,6
2275,0
2276,6
2277,3
2278,0
2279,4
2280,5
2281,4
2282,4
2283,3
2284,5
2285,4
2286,0
2287,0
2288,6
2289,6
2290,3
2291,3
2292,3
2293,0
2294,3
2295,0
2296,5
2297,3
2298,0
2299,5
2300,4
2301,4
2302,0
2303,3
2304,0
2305,2
2306,0
2307,3
2308,3
2309,3
2310,0
2311,3
2312,6
2313,0
2314,6
2315,3
2316,3
2317,0
2318,3
2319,1
2320,3
2321,5
2322,0
2323,0
2324,6
2325,3
2326,3
2327,4
2328,5
2329,6
2330,3
2331,4
2332,6
2333,0
2334,3
2335,0
2336,0
2337,4
2338,5
2339,6
2340,0
2341,6
2342,3
2343,3
2344,3
2345,5
2346,0
2347,3
2348,6
2349,2
2350,6
2351,0
2352,3
2353,3
2354,3
2355,2
2356,0
2357,3
2358,4
2359,0
2360,0
2361,6
2362,5
2363,0
2364,6
2365,6
2366,6
2367,3
2368,0
2369,4
2370,2
2371,3
2372,4
2373,4
2374,0
2375,0
2376,3
2377,0
2378,3
2379,0
2380,3
2381,5
2382,0
2383,6
2384,2
2385,0
2386,0
2387,6
2388,5
2389,6
2390,4
2391,4
2392,3
2393,5
2394,0
2395,4
2396,0
2397,0
2398,0
2399,0
2400,4
2401,6
2402,0
2403,3
2404,0
2405,6
2406,2
2407,2
2408,0
2409,3
2410,3
2411,4
2412,3
2413,0
2414,4
2415,3
2416,4
2417,0
2418,4
2419,3
2420,0
2421,2
2422,3
2423,0
2424,2
2425,0
2426,0
2427,3
2428,3
2429,2
2430,0
2431,3
2432,3
2433,0
2434,4
2435,0
2436,3
2437,3
2438,5
2439,3
2440,0
2441,3
2442,0
2443,2
2444,0
2445,4
2446,2
2447,0
2448,2
2449,4
2450,5
2451,3
2452,0
2453,0
2454,0
2455,6
2456,4
2457,0
2458,3
2459,0
2460,4
2461,3
2462,3
2463,6
2464,5
2465,4
2466,4
2467,3
2468,0
2469,3
2470,0
2471,0
2472,5
2473,6
2474,4
2475,2
2476,5
2477,0
2478,5
2479,2
2480,6
2481,4
2482,4
2483,5
2484,4
2485,5
2486,4
2487,0
2488,0
2489,5
2490,5
2491,5
2492,2
2493,0
2494,0
2495,2
2496,0
2497,5
2498,0
2499,3
2500,3
2501,0
2502,0
2503,2
2504,0
2505,3
2506,2
2507,3
2508,0
2509,4
2510,6
2511,4
2512,6
2513,6
2514,5
2515,4
2516,4
2517,4
2518,0
2519,5
2520,6
2521,3
2522,0
2523,4
2524,4
2525,0
2526,0
2527,3
2528,4
2529,0
2530,3
2531,0
2532,3
2533,3
2534,3
2535,0
2536,3
2537,0
2538,4
2539,4
2540,0
2541,3
2542,3
2543,0
2544,0
2545,0
2546,3
2547,0
2548,6
2549,3
2550,4
2551,0
2552,0
2553,6
2554,0
2555,0
2556,4
2557,0
2558,4
2559,6
2560,4
2561,0
2562,0
2563,0
2564,0
2565,3
2566,0
2567,3
2568,4
2569,5
2570,0
2571,0
2572,6
2573,0
2574,0
2575,4
2576,3
2577,0
2578,4
2579,0
2580,0
2581,4
2582,3
2583,3
2584,6
2585,5
2586,3
2587,0
2588,3
2589,3
2590,5
2591,4
2592,3
2593,4
2594,3
2595,0
2596,3
2597,0
2598,0
2599,2
2600,3
2601,0
2602,0
2603,4
2604,0
2605,0
2606,6
2607,3
2608,0
2609,4
2610,4
2611,3
2612,0
2613,1
2614,0
2615,5
2616,0
2617,0
2618,0
2619,4
2620,3
2621,4
2622,4
2623,4
2624,4
2625,3
2626,0
2627,3
2628,0
2629,1
2630,3
2631,5
2632,0
2633,2
2634,4
2635,0
2636,5
2637,3
2638,0
2639,5
2640,3
2641,3
2642,3
2643,4
2644,5
2645,5
2646,4
2647,4
2648,2
2649,3
2650,5
2651,4
2652,3
2653,4
2654,3
2655,2
2656,6
2657,3
2658,4
2659,1
2660,0
2661,3
2662,6
2663,0
2664,6
2665,3
2666,0
2667,3
2668,3
2669,0
2670,4
2671,4
2672,0
2673,6
2674,4
2675,3
2676,6
2677,0
2678,4
2679,0
2680,0
2681,0
2682,5
2683,2
2684,6
2685,0
2686,4
2687,0
2688,4
2689,2
2690,3
2691,0
2692,4
2693,3
2694,0
2695,0
2696,5
2697,0
2698,4
2699,4
2700,4
2701,3
2702,0
2703,4
2704,3
2705,0
2706,6
2707,0
2708,0
2709,2
2710,3
2711,3
2712,4
2713,3
2714,5
2715,4
2716,0
2717,0
2718,4
2719,4
2720,0
2721,4
2722,0
2723,6
2724,5
2725,0
2726,0
2727,6
2728,6
2729,6
2730,3
2731,3
2732,4
2733,0
2734,6
2735,0
2736,0
2737,0
2738,0
2739,5
2740,4
2741,4
2742,5
2743,4
2744,0
2745,0
2746,4
2747,3
2748,3
2749,3
2750,0
2751,4
2752,0
2753,3
2754,5
2755,5
2756,0
2757,6
2758,4
2759,4
2760,4
2761,0
2762,6
2763,3
2764,5
2765,3
2766,2
2767,4
2768,0
2769,0
2770,5
2771,4
2772,0
2773,3
2774,0
2775,0
2776,0
2777,0
2778,0
2779,2
2780,4
2781,4
2782,0
2783,2
2784,5
2785,0
2786,6
2787,5
2788,0
2789,4
2790,4
2791,0
2792,0
2793,6
2794,0
2795,5
2796,0
2797,0
2798,4
2799,4
2800,5
2801,6
2802,4
2803,5
2804,5
2805,3
2806,0
2807,6
2808,2
2809,3
2810,4
2811,5
2812,4
2813,6
2814,0
2815,3
2816,0
2817,4
2818,3
2819,0
2820,6
2821,0
2822,0
2823,3
2824,5
2825,0
2826,4
2827,0
2828,0
2829,0
2830,4
2831,0
2832,6
2833,3
2834,0
2835,4
2836,0
2837,0
2838,4
2839,0
2840,0
2841,5
2842,3
2843,0
2844,0
2845,3
2846,4
2847,5
2848,3
2849,3
2850,5
2851,0
2852,6
2853,0
2854,5
2855,0
2856,4
2857,2
2858,2
2859,4
2860,2
2861,5
2862,3
2863,3
2864,3
2865,0
2866,0
2867,6
2868,3
2869,4
2870,0
2871,4
2872,0
2873,0
2874,4
2875,2
2876,0
2877,4
2878,5
2879,6
2880,0
2881,0
2882,6
2883,0
2884,0
2885,5
2886,0
2887,0
2888,3
2889,3
2890,0
2891,4
2892,4
2893,3
2894,0
2895,1
2896,3
2897,3
2898,5
2899,0
2900,0
2901,0
2902,0
2903,5
2904,0
2905,4
2906,0
2907,0
2908,0
2909,2
2910,6
2911,0
2912,6
2913,4
2914,6
2915,4
2916,0
2917,0
2918,3
2919,5
2920,3
2921,0
2922,0
2923,5
2924,5
2925,4
2926,0
2927,4
2928,3
2929,0
2930,5
2931,0
2932,3
2933,4
2934,4
2935,3
2936,3
2937,4
2938,6
2939,3
2940,0
2941,6
2942,4
2943,0
2944,4
2945,4
2946,4
2947,4
2948,6
2949,0
2950,0
2951,3
2952,5
2953,5
2954,0
2955,2
2956,3
2957,4
2958,5
2959,0
2960,0
2961,1
2962,5
2963,4
2964,0
2965,3
2966,4
2967,3
2968,0
2969,5
2970,3
2971,4
2972,2
2973,4
2974,3
2975,2
2976,6
2977,5
2978,3
2979,4
2980,0
2981,0
2982,3
2983,0
2984,4
2985,0
2986,6
2987,4
2988,3
2989,0
2990,5
2991,4
2992,6
2993,0
2994,0
2995,6
2996,0
2997,0
